"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"3823","F6573G4","FW4I","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3824","F6909G4","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3825","F6836G7","FT7K","7FA.03","0010","7/1FA",20.1767432639884,10,277,-2.61948688862723
"3826","F6836G7","FR2V","7FA.03","0010","7/1FA",20.1767432639884,10,277,-2.61948688862723
"3827","F6836G7","CR3L","7FA.03","0010","7/1FA",20.1767432639884,10,277,-2.61948688862723
"3830","F6696G2","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3833","F6179G11","FZ2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3834","F6348G17","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,19,0.0600916383936636
"3835","F5906G3","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3837","F5906G3","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3838","F6801G5","FC1L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3839","F5906G3","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3842","F6747G14","FA1W","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3843","F7075G9","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3844","F7075G9","FS2B","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3845","FROT4G47","FW4N","7FA.03","0010","7/1FA",20.1767432639884,1,1,3.0045306175601
"3846","F5428G10","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3847","F5428G11","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3848","F5428G11","FS5VE","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3849","F6880G4","FR2V","7FA.03","0010","7/1FA",20.1767432639884,5,1,3.0045306175601
"3852","FROT4G50","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3853","FROT4G50","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3854","FROT4G51","FS5S","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3855","FROT4G52","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3864","F6685G6","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3865","F6184G3","FR2J","7FA.03","0010","7/1FA",20.1767432639884,24,1,3.0045306175601
"3867","F6185G4","FW4N","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3868","F6185G5","FG2KA","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3869","F5720G4","FD3A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3870","F5720G4","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3873","F5720G4","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3883","F6747G16","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3884","F6747G16","FR2G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3885","F6747G16","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3886","F6065G7","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3887","F6065G7","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3890","F6200G12","FM1K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3892","F6200G13","FM3NB","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3893","F6200G13","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3896","F6747G16","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3900","F7006G40","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3902","F5951G6","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3903","F6362G4","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3904","F5951G8","FS5VB","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3905","F5951G9","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3906","F5951G9","FS5VD","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3907","F7006G40","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3911","F6823G6","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3915","F6830G16","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3918","F6218G10","FK1G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3920","F6218G10","FG2KC","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3922","F6218G9","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3923","F6218G9","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3925","F3668G3","FS5S","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3926","F3668G4","FS5S","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3928","F6632G3","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,15,0.296480416457894
"3929","F6632G5","FB1B","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3930","F6632G5","FB1A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3931","F6632G6","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3933","F6695G12","FM3NA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3935","F6695G13","FD4L","7FA.03","0010","7/1FA",20.1767432639884,26,1,3.0045306175601
"3936","F6695G13","FM3NA","7FA.03","0010","7/1FA",20.1767432639884,26,1,3.0045306175601
"3938","F7308G8","FK1G","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
