"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"178","F7393G2","FA1J","51P","0010","5/1A-RN",25.9500450132435,27,91,-1.25468616229206
"179","F7393G6","FA1J","61B","0010","6/1A-C",25.9500450132435,27,80,-1.12585329044909
"182","F7393G4","FA1J","61B","0010","6/1A-C",25.9500450132435,27,12,0.771266694436787
"183","F7393G3","FA1J","51PA","0010","5/1A-RN",25.9500450132435,27,198,-2.03209368646975
"185","F7396G4","FA1L","61B","0010","6/1A-C",25.9217263357826,27,287,-2.40440074403265
"186","F7396G5","FA1L","61B","0010","6/1A-C",25.9217263357826,27,1,3.25508147172698
"187","F7396G6","FA1L","61B","0010","6/1A-C",25.9217263357826,27,1,3.25508147172698
"189","F7396G1","FA1L","91E","0010","9/1A-H",25.9217263357826,27,1,3.25508147172698
"195","F7396G3","FA1L","61B","0010","6/1A-C",25.9217263357826,27,1,3.25508147172698
"197","F6791G7","FA1P","7FA.03","0010","7/1FA",25.8934076583216,27,1,3.25398840574036
"198","F6858G16","FA1P","9FA.03","0010","9/1FA",25.8934076583216,27,1,3.25398840574036
"200","F6688G7","FA1P","61B","0010","6/1A-C",25.8934076583216,27,161,-1.82741595924411
"205","F5704G11","FA1P","9FA.03","0010","9/1FA",25.8934076583216,27,1,3.25398840574036
"206","F6252G4","FA1P","6FA.01","0010","6/1FA",25.8934076583216,27,1,3.25398840574036
"208","F6488G1","FA1S","61B","0010","6/1A-C",25.8650889808607,27,2,2.55974696309301
"209","F5979G4","FA1S","91E","0010","9/1A-H",25.8650889808607,27,1,3.25289414365295
"210","F7129G3","FA1S","61B","0010","6/1A-C",25.8650889808607,27,4,1.86659978253306
"211","F6738G2","FA1S","61B","0010","6/1A-C",25.8650889808607,27,1,3.25289414365295
"212","F5648G9","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"213","F7111G34","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"214","F7075G10","FA1U","7FA.03","0010","7/1FA",25.8367703033998,15,1,3.25179868284419
"215","F7017G11","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"216","F6843G5","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"217","F6018G8","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"218","F6771G1","FA1U","6FA.03","0010","6/1FA",25.8367703033998,27,1,3.25179868284419
"219","F6646G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"220","F6971G14","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"221","F7006G43","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"222","F6744G10","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,34,-0.274561841771967
"223","F6830G17","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,9,1.05457410550798
"224","F5786G10","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"225","F7457G1","FA1U","9FB.03","0010","#N/A",25.8367703033998,27,1,3.25179868284419
"226","F7324G5","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,3,2.15318639417609
"227","F5720G4","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"228","F4123G8","FA1U","7FB.01","0010","7/1FB",25.8367703033998,27,1,3.25179868284419
"230","F7222G11","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"231","F6018G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"232","F6685G6","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"233","F6971G17","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,374,-2.67245711457034
"234","F6348G17","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,19,0.307359703677755
"235","F7448G3","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"236","F6407G9","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"237","F6747G16","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"238","F7006G40","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"241","F7410G1","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,41,-0.461773383860113
"243","F7324G6","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"244","F6744G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"245","F7411G1","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,2,2.55865150228425
"246","F7099G5","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"249","F5530G14","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,144,-1.71801461673181
"251","F7392G1","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"252","F4275G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"253","F6971G16","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,307,-2.475049064743
"255","F7288G3","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"258","F6588G16","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"259","F6200G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"260","F6760G2","FA1U","6FA.03","0010","6/1FA",25.8367703033998,27,2,2.55865150228425
"261","F6791G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"262","F6988G5","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"263","F5786G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,3,2.15318639417609
"264","F6266G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"265","F5682G12","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,18,0.36142692494803
"266","F5959G14","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"267","F6644G7","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,22,0.160756229485879
"269","F7324G1","FA1U","7FA.01","0010","7/1FA",25.8367703033998,27,22,0.160756229485879
"270","F7338G1","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"275","F6879G5","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"276","F6791G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"278","F7144G3","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,2,2.55865150228425
"280","F6980G3","FA1U","7FA.01","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"281","F7075G8","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"282","F6018G6","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"285","F7006G41","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,51,-0.680026949880131
"286","F7405G4","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"287","F7444G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"288","F7111G29","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"289","F7239G6","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"290","F5786G9","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"293","F7281G2","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,2,2.55865150228425
"295","F6348G18","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,168,-1.87216529655906
"297","F7394G1","FA1U","6FA.01","0010","6/1FA",25.8367703033998,27,1,3.25179868284419
"298","F5682G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,8,1.17235714116436
"299","F6843G5","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"300","F7131G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"301","F6734G25","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"303","F6892G5","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"306","F7360G8","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,268,-2.33918829766666
"307","F7017G10","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,39,-0.411762963285451
"308","F6747G14","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"309","F7392G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"310","F6175G17","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"311","F6584G3","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,2,2.55865150228425
"312","F7236G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"313","F7089G4","FA1U","6FA.03","0010","6/1FA",25.8367703033998,21,1,3.25179868284419
"314","F7222G14","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"315","F7111G20","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"316","F6186G5","FA1U","9FA.04","0010","#N/A",25.8367703033998,27,211,-2.10005945063187
"318","F6984G2","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"319","F4979G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"322","F5530G14","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,144,-1.71801461673181
"325","F5748G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,244,-2.24536954244901
"332","F6002G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"338","F6980G7","FA1U","7FA.01","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"339","F4979G11","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"340","F6156G14","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,5,1.64236077041009
"341","F7411G2","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,493,-2.94871049119849
"345","F7082G5","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"346","F7006G42","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,93,-1.28080081030906
"348","F7405G3","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"350","F7360G6","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,101,-1.36332183399706
"351","F7234G10","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"354","F4999G9","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,6,1.46003921361614
"357","F6734G26","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,240,-2.2288402404978
"359","F6057G10","FA1U","9FB.02","0010","9/1FB",25.8367703033998,20,1,3.25179868284419
"360","F6696G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"364","F7138G3","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,5,1.64236077041009
"366","F6980G5","FA1U","7FA.01","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"372","F7397G6","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"373","F7448G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"375","F7222G15","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"376","F5998G10","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"383","F7236G6","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"385","F6103G11","FA1U","7FB.04","0010","#N/A",25.8367703033998,27,5,1.64236077041009
"386","F7100G5","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"388","F6980G6","FA1U","7FA.01","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"391","F6727G1","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"398","F6103G12","FA1U","7FB.01","0010","7/1FB",25.8367703033998,27,1,3.25179868284419
"400","F7075G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"401","F6377G24","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,190,-1.99522538931629
"402","F6156G13","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,39,-0.411762963285451
"404","F6988G4","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,71,-1.01088119419712
"407","F6901G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"408","F7222G12","FA1U","9FA.01","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"409","F6836G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,7,1.30588853378888
"411","F7144G2","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"415","F6791G8","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,2,2.55865150228425
"419","F7006G43","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"430","F7111G28","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"432","F7353G2","FA1U","7FB.04","0010","#N/A",25.8367703033998,27,1,3.25179868284419
"434","F6236G3","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,412,-2.76922466650533
"435","F7324G4","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,114,-1.4843997655503
"437","F6845G5","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"438","F7288G2","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"440","F7075G9","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"442","F6836G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,10,277,-2.37221882334314
"445","F5748G6","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,244,-2.24536954244901
"448","F5658G7","FA1U","7FA.03","0010","7/1FA",25.8367703033998,27,1,3.25179868284419
"458","F6180G13","FA1U","7FA.04","0010","7/1FA",25.8367703033998,27,105,-1.40216166731333
"459","F7057G4","FA1U","9FB.02","0010","9/1FB",25.8367703033998,27,1,3.25179868284419
"463","F7099G6","FA1U","9FA.03","0010","9/1FA",25.8367703033998,27,1,3.25179868284419
"470","F6501G9","FA1UA","9FB.02","0010","9/1FB",25.8084516259388,27,1,3.2507020206849
"471","F7111G34","FA1UA","9FB.02","0010","9/1FB",25.8084516259388,27,1,3.2507020206849
"472","F6571G8","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"473","F6572G8","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,3,2.15208973201679
"474","F7404G2","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,231,-2.19171568983689
"476","F7344G2","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,8,1.17126047900507
"478","F6404G10","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"479","F6404G10","FA1UA","7FA.03","0010","7/1FA",25.8084516259388,27,1,3.2507020206849
"480","F6458G12","FA1UA","9FA.04","0010","#N/A",25.8084516259388,27,130,-1.61683242977068
"482","F6458G12","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,130,-1.61683242977068
"483","F7095G15","FA1UA","9FA.01","0010","9/1FA",25.8084516259388,27,2,2.55755484012496
"484","F7111G29","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"485","F6799G8","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,83,-1.1681385871117
"486","F7095G17","FA1UA","9FA.01","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"488","F6799G5","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,6,1.45894255145685
"489","F7111G28","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"491","F6799G6","FA1UA","9FA.03","0010","9/1FA",25.8084516259388,27,1,3.2507020206849
"493","F6458G12","FA1UB","9FA.03","0010","9/1FA",25.7801329484779,27,130,-1.61793029591835
"494","F6572G8","FA1UB","9FA.03","0010","9/1FA",25.7801329484779,27,3,2.15099186586912
"495","F6501G9","FA1UB","9FB.02","0010","9/1FB",25.7801329484779,27,1,3.24960415453723
"496","F7344G2","FA1UB","9FA.03","0010","9/1FA",25.7801329484779,27,8,1.17016261285739
"497","F7111G34","FA1UB","9FB.02","0010","9/1FB",25.7801329484779,27,1,3.24960415453723
"499","F6571G8","FA1UB","9FA.03","0010","9/1FA",25.7801329484779,27,1,3.24960415453723
