"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"379","F5530G14","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,144,-1.71841707412507
"380","F7006G43","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"381","F5786G9","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"382","F7360G8","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,268,-2.33959075505992
"383","F6879G5","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,2,2.55824904489099
"386","F7239G6","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"388","F7360G6","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,101,-1.36372429139033
"390","F7338G1","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"391","F6843G5","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"393","F5786G10","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"395","F5748G6","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,244,-2.24577199984227
"397","F5648G9","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"401","F6727G1","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"402","F6588G16","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,1,3.25139622545093
"404","F6180G13","FA1U","7FA.04","0010","7/1FA",25.8263741963086,27,105,-1.40256412470659
"409","F6103G12","FA1U","7FB.01","0010","7/1FB",24.8205845359667,27,1,3.21167333050505
"410","F4123G8","FA1U","7FB.01","0010","7/1FB",24.8205845359667,27,1,3.21167333050505
"411","F6584G3","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,2,2.3889102808779
"412","F7222G11","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"413","F7222G15","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"414","F7222G14","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"415","F7411G1","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,2,2.3889102808779
"421","F7222G12","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"423","F6377G24","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,190,-2.16496661072264
"425","F7411G2","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,493,-3.11845171260485
"429","F7144G3","FA1U","9FA.01","0010","9/1FA",21.803215554941,27,2,2.3889102808779
"430","F7099G5","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"431","F6988G5","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"432","F4999G9","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,6,1.29029799220979
"433","F7234G10","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"434","F7111G28","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"435","F6407G9","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"436","F7111G20","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"437","F6644G7","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,22,-0.00898499192047142
"439","F7410G1","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,41,-0.631514605266463
"441","F6236G3","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,412,-2.93896588791168
"442","F7111G29","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"443","F7082G5","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"444","F6734G26","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,240,-2.39858146190415
"445","F7099G6","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"447","F7144G2","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"450","F6734G25","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,1,3.08205746143784
"451","F6988G4","FA1U","9FA.03","0010","9/1FA",21.803215554941,27,71,-1.18062241560347
"452","F7111G34","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"453","F6057G10","FA1U","9FB.02","0010","9/1FB",20.7974258945991,20,1,3.03482922398163
"454","F7397G6","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"455","F6984G2","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"456","F7057G4","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"461","F7281G2","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,2,2.34168204342168
"462","F7138G3","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,5,1.42539131154753
"463","F6845G5","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"464","F7100G5","FA1U","9FB.02","0010","9/1FB",20.7974258945991,27,1,3.03482922398163
"465","F6404G10","FA1UA","7FA.03","0010","7/1FA",25.7969868615104,27,1,3.25025769679373
"466","F7095G17","FA1UA","9FA.01","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"467","F7095G15","FA1UA","9FA.01","0010","9/1FA",21.7738282201428,27,2,2.3875615276488
"470","F6404G10","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"471","F6799G8","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,83,-1.33813189958785
"472","F6458G12","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,130,-1.78682574224684
"473","F6799G6","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"474","F6799G5","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,6,1.28894923898069
"475","F7404G2","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,231,-2.36170900231305
"476","F6571G8","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"477","F7111G29","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"479","F7111G28","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,1,3.08070870820874
"480","F7344G2","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,8,1.00126716652891
"481","F6572G8","FA1UA","9FA.03","0010","9/1FA",21.7738282201428,27,3,1.98209641954064
"484","F7095G15","FA1UB","9FA.01","0010","9/1FA",21.7444408853446,27,2,2.38621095282727
"486","F7095G17","FA1UB","9FA.01","0010","9/1FA",21.7444408853446,27,1,3.07935813338722
"488","F7404G2","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,231,-2.36305957713458
"489","F7344G2","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,8,0.999916591707381
"491","F7111G29","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,1,3.07935813338722
"492","F6572G8","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,3,1.98074584471911
"493","F7111G28","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,1,3.07935813338722
"494","F6571G8","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,1,3.07935813338722
"496","F6458G12","FA1UB","9FA.03","0010","9/1FA",21.7444408853446,27,130,-1.78817631706837
"497","F7111G34","FA1UB","9FB.02","0010","9/1FB",20.7386512250027,27,1,3.031999168141
"498","F6501G9","FA1UB","9FB.02","0010","9/1FB",20.7386512250027,27,1,3.031999168141
"500","F7017G11","FA1W","7FA.03","0010","7/1FA",25.738212191914,27,1,3.24797674334218
"501","F6348G18","FA1W","7FA.03","0010","7/1FA",25.738212191914,27,168,-1.87598723606108
"502","F5786G13","FA1W","7FA.03","0010","7/1FA",25.738212191914,27,3,2.14936445467407
"506","F5530G14","FA1W","7FA.03","0010","7/1FA",25.738212191914,27,144,-1.72183655623382
